Data wystawienia;Kontrahent;Przychód;Rozchód
14.08.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.08.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.08.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.07.2009;EKOPOLMAL Jolanta Koleœniczenko;0;1
28.07.2009;Publiczna Szko³a Podstawowa im. Stefana Kardyna³a;0;9
01.07.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.06.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.06.2009;Polimex-Mostostal S.A.;0;2
04.06.2009;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;10
01.06.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.05.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.05.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.05.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.05.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
07.05.2009;Zespó³ Elekrociep³owni Wroc³awskich KOGENERACJA S.;0;10
07.05.2009;Zespó³ Elekrociep³owni Wroc³awskich KOGENERACJA S.;0;14
28.04.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
28.04.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.04.2009;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;7
23.04.2009;Wspólnota Mieszkaniowa;0;1
16.04.2009;TOPACZ INVESTMENT Sp. z o.o.;0;1
06.04.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
01.04.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
01.04.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
30.03.2009;"Z.U.H. ""CHATEX""";0;7
11.03.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;26
06.03.2009;Szko³a Podstawowa Nr 71 im.Leona Kruczkowskiego;0;1
04.03.2009;CARINA SILICONES Sp. z o.o.;0;5
27.02.2009;S¥D REJONOWY DLA WROC£AWIA-FABRYCZNEJ;0;3
26.02.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
26.02.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.02.2009;OPOLTRANS Przedsiêbiorstwo Handlowo-Us³ugowo;0;1
05.02.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.01.2009;"Hurtownia Szk³a Okiennego ""ELMAR"" El¿bieta Wa³usz";304;0
27.01.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
27.01.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.01.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.01.2009;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.01.2009;Szko³a Podstawowa Nr 9 im. Wincentego Pola;0;1
31.12.2008;;0;820
30.12.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;5
29.12.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.11.2008;KEA Sp. Jawna Irena i Bogdan Baszak;0;1
14.11.2008;ProTHERM TGiS Sp. z o.o. Sp.k.;0;1
05.11.2008;Szko³a Podstawowa Nr 83 im. Jana Kasprowicza;0;2
03.11.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.11.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.11.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.11.2008;Wydawnictwa Akcydensowe S.A.Oddzia³ we Wroc³awiu;0;1
31.10.2008;Wspólnota Mieszkaniowa ul.Braterska 7-27;0;5
29.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
27.10.2008;TIM SA;0;15
22.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.10.2008;STALMONT Przedsiêbiorstwo Produkcyjno-Us³ugowo-;0;1
08.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
07.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.10.2008;Instalatorstwo Sanitarne CO i Gazowe Robert Gruce;0;2
01.10.2008;PHU DOKAMA Sp. z o.o.;0;4
01.10.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.09.2008;"Hurtownia Szk³a Okiennego ""ELMAR"" El¿bieta Wa³usz";1022;0
11.06.2008;CARINA SILICONES Sp. z o.o.;0;2
03.06.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.06.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
03.06.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
28.05.2008;Multilayer Pipe Company Sp. z o.o.;0;2
20.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
20.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
20.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.05.2008;PLUS-DISCOUNT Sp. z o.o.;0;1
20.05.2008;PLUS-DISCOUNT Sp. z o.o.;0;1
20.05.2008;PLUS-DISCOUNT Sp. z o.o.;0;2
14.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.05.2008;PLUS-DISCOUNT Sp. z o.o.;0;1
02.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.05.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.04.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;1
04.04.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;1
04.04.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;1
04.04.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;2
03.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
01.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
01.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.04.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.04.2008;MAGDALENAEUM Sp. z o.o.;0;2
18.03.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.03.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.03.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.03.2008;TOYA S.A. we Wroc³awiu, Oddzia³ w Krynicznie;0;2
07.03.2008;Szpital Specjalistyczny im. A.Falkiewicza;0;3
26.02.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
26.02.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.02.2008;PLUS-DISCOUNT Sp. z o.o.;0;2
06.02.2008;PLUS-DISCOUNT Sp. z o.o.;0;1
05.02.2008;Szko³a Podstawowa Nr 9 im. Wincentego Pola;0;1
04.02.2008;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;10
30.01.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
24.01.2008;Makro Cash and Carry Polska SA;0;10
21.01.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.01.2008;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
17.01.2008;"Z.U.H. ""CHATEX""";0;2
30.12.2007;;0;220
28.12.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.12.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
28.12.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
28.12.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
28.12.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.12.2007;DEVCO Sp. z o.o.;0;1
18.12.2007;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;8
11.12.2007;HOCHTIEF Facility Management Polska Sp. z o.o.;0;10
01.12.2007;G³ówny;5;0
21.11.2007;Makro Cash and Carry Polska SA;0;1
13.11.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.11.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
31.10.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
31.10.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
31.10.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
29.10.2007;G³ówny;5;0
29.10.2007;G³ówny;13;0
29.10.2007;G³ówny;6;0
29.10.2007;G³ówny;9;0
17.10.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.10.2007;Wroc³awskie Przedsiêbiorstwo Hala Ludowa Sp. z ;0;1
04.10.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
26.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.09.2007;Zak³ad budownictwa Ogólnego i Handlu Hieronim;0;10
11.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.09.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.08.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.08.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.08.2007;Szko³a Podstawowa Nr 2 im. Henryka Sucharskiego;0;4
08.08.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
08.08.2007;WSPÓLNOTA MIESZKANIOWA ul.Partynicka;0;3
06.08.2007;PLUS-DISCOUNT Sp. z o.o.;0;1
24.07.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.07.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.07.2007;PLUS-DISCOUNT Sp. z o.o.;0;7
10.07.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.07.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.06.2007;A.S. CONSULTING Aleksandra Soko³owska-Stasiñska;0;2
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.06.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
29.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.05.2007;Szko³a Podstawowa Nr 71 im.Leona Kruczkowskiego;0;1
24.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
21.05.2007;Wroc³awskie Przedsiêbiorstwo Hala Ludowa Sp. z ;0;10
14.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
08.05.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
19.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
19.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
19.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
19.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
19.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.04.2007;Zespó³ Szkolno-Przedszkolny nr 7;0;2
11.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.04.2007;MAGDALENAEUM Sp. z o.o.;0;3
05.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
04.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
04.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.04.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.03.2007;MICHA£ PONIATOWSKI;0;5
16.03.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
09.03.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.03.2007;KEA Sp. Jawna Irena i Bogdan Baszak;0;2
01.03.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
01.03.2007;G³ówny;2;0
01.03.2007;G³ówny;1;0
01.03.2007;G³ówny;1;0
01.03.2007;PLUS-DISCOUNT Sp. z o.o.;0;2
23.02.2007;MICHA£ PONIATOWSKI;0;13
22.02.2007;G³ówny;1;0
22.02.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.02.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
16.02.2007;G³ówny;1;0
16.02.2007;G³ówny;2;0
09.02.2007;MICHA£ PONIATOWSKI;0;6
07.02.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
05.02.2007;PIOTR WÓJCIK;0;8
05.02.2007;PIOTR WÓJCIK;0;3
31.01.2007;"Hurtownia Szk³a Okiennego ""ELMAR"" El¿bieta Wa³usz";504;0
23.01.2007;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
15.01.2007;PIOTR WÓJCIK;0;6
10.01.2007;GRZEGORZ BANAŒ;0;10
02.01.2007;MICHA£ PONIATOWSKI;0;15
30.12.2006;;0;209
19.12.2006;"Spó³dzielnia Mieszkaniowa ""Wroc³awski Dom""";0;4
18.12.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.12.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.12.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
28.11.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.11.2006;Przedsiêbiorstwo REM-BUD K.Kowal-G¹ska;0;2
07.11.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.10.2006;"O.B.P.P.i W.O.Œ. i B. ""Oikos"" Sp. z o.o.";0;2
14.10.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.10.2006;Integer-Hotel Tumski;0;1
10.10.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
04.10.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.09.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.09.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.09.2006;OPERA  WROC£AWSKA;0;5
07.09.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.09.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
23.08.2006;"Wspólnota Mieszkaniowa ""Park O³taszyn";0;2
17.08.2006;"Z.U.H. ""CHATEX""";0;2
17.08.2006;BOXMET;10;0
14.08.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
11.08.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.08.2006;Muzeum Narodowe we Wroc³awiu;0;2
28.07.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
28.07.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
26.07.2006;McDonald's Polska Sp. z o.o.;0;1
25.07.2006;Aleksandra Soko³owska-Stasiñska;0;2
05.07.2006;PLUS-DISCOUNT Sp. z o.o.;0;3
05.07.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
27.06.2006;PLUS-DISCOUNT Sp. z o.o.;0;5
23.06.2006;CARINA SILICONES Sp. z o.o.;0;1
23.06.2006;SCHENKER Sp. z o.o. w Warszawie Oddzia³ Wroc³aw;0;2
20.06.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.06.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.06.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.06.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.06.2006;A.S. CONSULTING Aleksandra Soko³owska-Stasiñska;0;2
05.06.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.05.2006;MAGDALENAEUM Sp. z o.o.;0;10
24.05.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.05.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.05.2006;Jacek £ozowski;0;6
12.05.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.05.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
27.04.2006;AKA 69-ZUTiP Adam Krzysztofiak;0;7
21.04.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
21.04.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.04.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.03.2006;Przedsiêbiorstwo Budowlane INTER-SYSTEM Sp. z o.o.;0;2
10.03.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.03.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
24.02.2006;Cargill (Polska) Sp. z o.o. Oddzia³ Bielany ;0;10
21.02.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.02.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.02.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
10.02.2006;PLUS-DISCOUNT Sp. z o.o.;0;1
31.01.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.01.2006;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
