Data wystawienia;Kontrahent;Przych�d;Rozch�d
03.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
31.08.2015;BOXMET;40;0
31.08.2015;EURO - CONSULTING;0;1
25.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
25.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
25.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
25.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
24.08.2015;ZAK�AD BUDOWLANO-REMONTOWY 'BUDREM' Sp. z oo Sp.K.;0;2
24.08.2015;MPWiK SPӣKA AKCYJNA;0;14
24.08.2015;MPWiK SPӣKA AKCYJNA;0;4
21.08.2015;BOXMET;70;0
21.08.2015;VOLVO POLSKA - Sp. z o.o.;0;2
21.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
19.08.2015;MARAPOL Sp. z o.o.;0;3
19.08.2015;Auto Serwis Bogus�aw Czajkowski Stacja Kontroli;0;2
19.08.2015;ADAM TUROWSKI TUR-TRANS FIRMA ;0;1
14.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
14.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
13.08.2015;KACZMARSKI INKASSO Ma�gorzata Kaczmarski;0;5
11.08.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.08.2015;Martin Official Com Sp. z o.o. Sp. k.;0;1
30.07.2015;BOXMET;20;0
24.07.2015;K&J ADAM BANDA;0;1
17.07.2015;TRASKO-INWEST Sp z o.o.;0;8
16.07.2015;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;9
16.07.2015;BOXMET;20;0
10.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
09.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
09.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.07.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
30.06.2015;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;2
25.06.2015;BOXMET;30;0
22.06.2015;ULTRANET Sp. z o.o.;0;5
22.06.2015;ULTRANET Sp. z o.o.;0;6
19.06.2015;KACZMARSKI INKASSO Ma�gorzata Kaczmarski;0;2
19.06.2015;"Wsp�lnota Mieszkaniowa ""Na Zagonach""";0;1
18.06.2015;HANDLOPEX SA;0;2
18.06.2015;HANDLOPEX SA;0;3
18.06.2015;BOXMET;20;0
17.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
16.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;29
11.06.2015;COFELY Services Sp. z o.o.;0;1
11.06.2015;BOXMET;50;0
09.06.2015;ADAMIETZ SPӣKA Z OGRANICZON� ODPOWIEDZIALNO�CI�;0;9
09.06.2015;ADAMIETZ SPӣKA Z OGRANICZON� ODPOWIEDZIALNO�CI�;0;7
09.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
09.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;18
09.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
03.06.2015;WSP�LNOTA MIESZKANIOWA PRZY UL.BOR�WKOWEJ 5,7,9 Bi;0;3
03.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
02.06.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.05.2015;Centrum Diagnostyki i Leczenia Chor�b Koni ;0;1
30.05.2015;Centrum Diagnostyki i Leczenia Chor�b Koni ;0;1
28.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
28.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
26.05.2015;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;5
21.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
21.05.2015;BOXMET;50;0
20.05.2015;ULTRANET Sp. z o.o.;0;6
20.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
19.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.05.2015;Zesp� Szk� Nr 7;0;2
13.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
13.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.05.2015;W.P.B.M. M�J DOM SA;0;5
11.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.05.2015;BOXMET;10;0
06.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
06.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
06.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
06.05.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.05.2015;PW POLMAR Jerzy Gr�dziak;0;1
24.04.2015;Zak�ady Przemys�u Odzie�owego OTIS Sp. z o.o.;0;4
24.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
23.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
23.04.2015;Przedsi�biorstwo Us�ugowe Malarnia Proszkowa S.C.;0;1
23.04.2015;STUDIO 2001 SPӣKA JAWNA Galicki,Ma�asiewicz,D�br;0;1
23.04.2015;BOXMET;30;0
23.04.2015;KACZMARSKI INKASSO;0;1
21.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.04.2015;FPH MAGNAT sp. j. M.Jarocki, K. D�browski;0;1
16.04.2015;TRAKCJA PRKiI S.A.;0;3
13.04.2015;GANT ZN Sp. z o.o. 74 s.k.a.;0;1
13.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
13.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
13.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
10.04.2015;Port Lotniczy Wroc�aw S.A.;0;1
09.04.2015;BRL-CENTER Polska Sp. z o.o.;0;1
09.04.2015;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;18
09.04.2015;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;5
07.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
07.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.04.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.03.2015;"Przedsi�biorstwo Handlowo-Us�ugowe ""JUSTA"" ";0;1
30.03.2015;METALES sp. z o.o.;0;2
30.03.2015;BOXMET;50;0
24.03.2015;"Wsp�lnota Mieszkaniowa ""Witkowska 11-15a""";0;1
20.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
17.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.03.2015;KACZMARSKI INKASSO;0;2
09.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
05.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.03.2015;BOXMET;50;0
04.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
03.03.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.03.2015;K&J Adam Banda;0;1
26.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.02.2015;Pepsi Cola General Bottlers Poland Sp. z o.o.;0;1
20.02.2015;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
20.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.02.2015;RAFIN Sp. z o.o.;0;22
12.02.2015;DeLaval Operations Sp. z o.o.;0;2
12.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
12.02.2015;BOXMET;20;0
06.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
06.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
06.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
06.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
05.02.2015;BOXMET;25;0
02.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.02.2015;GERO DAIRY Sp. z o.o.;0;1
02.02.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.01.2015;BOXMET;50;0
19.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
14.01.2015;DEVCO Sp. z o.o.;0;2
12.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
12.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.01.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
31.12.2014;;0;5
31.12.2014;;0;4
18.12.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;9
16.12.2014;DONG YANG Electronics Sp. z o.o.;0;1
15.12.2014;Szko�a Podstawowa Nr 1 im.Marii D�browskiej;0;3
12.12.2014;Zak�ad Budowy i Dekoracji Stanis�aw G�recki;0;3
12.12.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;21
12.12.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
12.12.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.12.2014;Budtechnika Sp. z o.o. SK;0;18
12.12.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
09.12.2014;Przedsi�biorstwo Produkcyjno-Handlowe Jan W�jcik;0;1
08.12.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.12.2014;BOXMET;30;0
04.12.2014;BOXMET;30;0
03.12.2014;DEVCO Sp. z o.o.;0;1
02.12.2014;TRAKCJA PRKiI S.A.;0;3
01.12.2014;Dolno�l�ska Agencja Wsp�pracy Gospodarczej Sp. z ;0;5
28.11.2014;Qubus Hotel Management Sp. z o.o.;0;5
26.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
26.11.2014;EKODYNAMIC Sp. z o.o. Sp�ka Komandytowa;0;3
26.11.2014;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;2
26.11.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;2
24.11.2014;;0;2
24.11.2014;;0;3
24.11.2014;"Sklep Spo�ywczo-Przemys�owy ""HELENA"" S�awomir Burk";0;1
19.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
17.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
12.11.2014;DeLaval Operations Sp. z o.o.;0;1
12.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
12.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
06.11.2014;BOXMET;50;0
04.11.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
24.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
21.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
13.10.2014;BOXMET;50;0
13.10.2014;DEVCO Sp. z o.o.;0;19
13.10.2014;DEVCO Sp. z o.o.;0;23
11.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
10.10.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
09.10.2014;BOXMET;20;0
08.10.2014;KEA Sp. Jawna Irena i Bogdan Baszak;0;1
01.10.2014;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
01.10.2014;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
25.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;27
25.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
24.09.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;8
23.09.2014;i2 DEVELOPMENT Sp. z o.o. Przy Arsenale Sp. k;0;4
18.09.2014;;0;1
18.09.2014;BOXMET;50;0
08.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
08.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
08.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
04.09.2014;BOXMET;40;0
03.09.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
27.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
26.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;18
26.08.2014;COFELY Services Sp. z o.o.;0;1
21.08.2014;BOXMET;50;0
21.08.2014;TRAKCJA PRKiI S.A.;0;1
21.08.2014;TRAKCJA PRKiI S.A.;0;7
21.08.2014;BASSPOL CONSTRUCTION ;0;6
21.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
21.08.2014;MKW Budownictwo Sp. z o.o.;0;3
14.08.2014;BOXMET;50;0
14.08.2014;P.B INTER-SYSTEM S.A.;0;3
14.08.2014;P.B INTER-SYSTEM S.A.;0;11
13.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
13.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
13.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
07.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;17
07.08.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
31.07.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;1
28.07.2014;TRAKCJA PRKiI S.A.;0;3
18.07.2014;TRAKCJA PRKiI S.A.;0;3
18.07.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;10
18.07.2014;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;5
17.07.2014;BOXMET;30;0
14.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
14.07.2014;;0;1
11.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
11.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.07.2014;BOXMET;50;0
10.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
10.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
10.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
04.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
02.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
02.07.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
30.06.2014;HOUSE RENT MANAGEMENT Sp. z o.o.SKA;0;1
26.06.2014;Ogrody Zimowe Za�anowski Henryk;0;2
26.06.2014;BOXMET;50;0
25.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
17.06.2014;;0;1
17.06.2014;;0;14
16.06.2014;KEA Sp. Jawna Irena i Bogdan Baszak;0;5
16.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
16.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
06.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
06.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
06.06.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
05.06.2014;BOXMET;30;0
30.05.2014;BRL-CENTER Polska Sp. z o.o.;0;1
30.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;24
29.05.2014;KORF ISOLMATIC SP. Z O.O.;0;1
27.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
23.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
23.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
22.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
16.05.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
15.05.2014;BOXMET;50;0
12.05.2014;BRL-CENTER Polska Sp. z o.o.;0;1
08.05.2014;EkoWodrol Sp. z o.o.;0;1
30.04.2014;;0;1
30.04.2014;BOXMET;20;0
29.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
29.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
29.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
24.04.2014;i2 DEVELOPMENT Sp. z o.o. Przy Arsenale Sp. k;0;1
24.04.2014;i2 DEVELOPMENT Sp. z o.o. Przy Arsenale Sp. k;0;7
24.04.2014;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
24.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
23.04.2014;PKP Energetyka S.A. Oddzia� w Warszawie-Us�ugi ul.;0;1
22.04.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;13
17.04.2014;BOXMET;50;0
15.04.2014;BRL-CENTER Polska Sp. z o.o.;0;1
15.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
15.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
15.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
14.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
09.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
09.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
08.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
04.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
04.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
04.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
03.04.2014;BRL-CENTER Polska Sp. z o.o.;0;1
03.04.2014;BOXMET;30;0
03.04.2014;BOXMET;30;0
02.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
02.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
02.04.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
28.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
26.03.2014;SCHENKER Sp. z o.o. w Warszawie Oddzia� Wroc�aw;0;1
25.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
21.03.2014;i2 Development Sp. z o.o. CBM S.K.;0;2
21.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
21.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
20.03.2014;KORF ISOLMATIC SP. Z O.O.;0;2
20.03.2014;BOXMET;50;0
19.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
19.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
19.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
18.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
17.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.03.2014;KOPARECZKA Tomasz Rybka;0;1
13.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
13.03.2014;BOXMET;20;0
13.03.2014;BOXMET;50;0
10.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
10.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.03.2014;Biuro Koordynacji Projektu Ochrony Przeciwpowodzio;0;4
05.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
05.03.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
28.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
13.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
11.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
06.02.2014;KOPARECZKA Tomasz Rybka;0;2
06.02.2014;BOXMET;50;0
05.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
05.02.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
30.01.2014;BOXMET;50;0
29.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
24.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
24.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
24.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
23.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.01.2014;ABM alarm Jan Kalin;0;15
22.01.2014;ABM alarm Jan Kalin;0;17
20.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
20.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
20.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
20.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.01.2014;BOXMET;30;0
16.01.2014;BOXMET;20;0
15.01.2014;Przedsi�biorstwo Rob�t Kolejowych i In�ynieryjnych;0;2
14.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
14.01.2014;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
14.01.2014;BOXMET;30;0
14.01.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;6
14.01.2014;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;2
09.01.2014;BOXMET;20;0
08.01.2014;Mi�osz Mi�osz Szymakowski;0;1
31.12.2013;;2;0
19.12.2013;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
